9,0,0,0,0,0,0,288,-170,-375,290,215,-56,58,78,-77,64,-103,67,0,0,0,0,0,0,143,-197,-96,-18,133,184,478,484,123,100,95,296,684,436,-65,-8,-165,-310,0,0,0,0,0,0,3,-5,5,5,-7,5,547,-175,371,364,204,136,510,626,140,-11,135,396,0,0,0,0,0,0,0,0,0,0,0,0,116,-150,148,103,-191,111,43,60,56,42,78,57,0,0,0,0,0,0
7,104,-108,-144,136,150,30,142,73,-197,185,-101,11,0,0,0,0,0,0,0,0,0,0,0,0,151,-158,201,165,-209,43,479,-91,604,416,-90,15,808,348,49,-39,195,-492,0,0,0,0,0,0,0,0,0,0,0,0,444,-461,-344,-3,303,144,423,441,322,-15,284,140,0,0,0,0,0,0,0,0,0,0,0,0,282,-66,333,178,-90,-258,0,0,0,0,0,0,0,0,0,0,0,0
3,211,-258,-240,107,289,158,477,267,-510,170,-226,-63,0,0,0,0,0,0,0,0,0,0,0,0,325,-349,220,-44,-232,92,1044,-496,-103,-285,-173,-23,655,382,-480,51,-49,23,0,0,0,0,0,0,0,0,0,0,0,0,651,1,-56,-282,388,-198,994,-365,-199,-54,-467,68,71,99,27,-57,38,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,131,84,-153,77,-99,-97,0,0,0,0,0,0,3,-4,-4,3,5,4,715,302,-424,267,49,35,498,497,-115,70,-174,56,0,0,0,0,0,0,1,-1,1,1,-2,1,183,-55,52,91,201,180,435,524,134,114,102,333,0,0,0,0,0,0,0,0,0,0,0,0,14,-20,20,19,-28,19,23,32,32,30,44,29,0,0,0,0,0,0
9,0,0,0,0,0,0,57,-72,-78,71,99,52,160,155,-213,174,-203,53,0,0,0,0,0,0,1,-1,-1,0,1,1,1205,-187,-62,-313,-391,-157,1062,765,325,-26,-25,-81,0,0,0,0,0,0,0,0,0,0,0,0,692,-485,-165,-30,-172,-133,93,124,115,75,153,106,0,0,0,0,0,0,0,0,0,0,0,0,175,81,229,181,103,-125,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,462,-279,-289,-168,64,-190,34,47,-9,-39,-13,44,0,0,0,0,0,0,0,0,0,0,0,0,906,175,-337,78,115,-386,285,263,-329,156,-290,22,0,0,0,0,0,0,0,0,0,0,0,0,597,-75,27,-161,373,-247,505,347,178,-208,-6,-185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,287,298,-193,-75,-228,62,0,0,0,0,0,0,0,0,0,0,0,0,127,-177,0,-50,0,167,638,203,-206,65,242,614,642,122,-5,-301,241,-191,0,0,0,0,0,0,0,0,0,0,0,0,854,-378,427,-163,150,81,440,309,176,-106,-48,-49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,199,-177,-264,214,230,17,455,-25,-464,62,13,89,24,33,-25,6,-35,31,0,0,0,0,0,0,693,-27,-166,213,12,-550,44,44,-45,56,-78,44,0,0,0,0,0,0,18,-24,-24,23,34,23,682,-101,-394,337,-140,-63,400,421,258,-89,247,122,0,0,0,0,0,0,10,-14,14,13,-19,13,57,67,79,75,93,34,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,130,43,-152,78,-54,-146,27,35,-38,35,-49,27,0,0,0,0,0,0,79,-108,-88,37,121,100,332,368,-9,-6,-43,197,363,445,-19,-31,-13,284,0,0,0,0,0,0,1,-1,1,1,-2,1,214,-67,290,256,-86,-11,458,487,137,151,112,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,32,47,45,44,-4,0,0,0,0,0,0
0,0,0,0,0,0,0,322,-217,-352,149,185,132,580,293,-628,229,-284,-134,0,0,0,0,0,0,501,-588,-256,-83,272,305,1036,747,277,-104,-51,-11,1147,-524,137,307,316,-71,34,47,-21,-18,-29,44,448,-529,280,-64,-307,282,1609,76,-173,-461,23,63,929,477,615,-77,71,-84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,-239,84,-227,-98,40,395,-4,438,177,-89,-21,587,535,44,-30,144,-35,0,0,0,0,0,0,0,0,0,0,0,0,5,-7,-7,7,10,7,461,498,1,19,-78,157,0,0,0,0,0,0,0,0,0,0,0,0,122,-166,97,-33,-133,147,96,131,110,52,150,118,0,0,0,0,0,0
4,0,0,0,0,0,0,166,-55,-193,96,60,-180,106,10,-137,101,-13,-134,0,0,0,0,0,0,90,-124,-104,50,143,113,847,436,-271,231,-153,-163,583,316,-78,68,-179,-435,0,0,0,0,0,0,10,-15,15,14,-20,14,312,-116,357,340,-61,23,610,702,75,21,41,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,48,51,48,66,38,0,0,0,0,0,0
0,0,0,0,0,0,0,563,-245,-622,227,277,-160,286,278,-345,204,-330,47,0,0,0,0,0,0,2,-3,-3,2,4,2,655,207,83,46,-425,-234,899,255,145,25,317,-665,0,0,0,0,0,0,12,-17,8,-3,-11,16,1152,346,-494,12,458,102,653,358,37,-44,-302,-259,0,0,0,0,0,0,0,0,0,0,0,0,80,-29,111,104,-40,-55,1,1,1,1,1,1,0,0,0,0,0,0
1,0,0,0,0,0,0,288,-71,-272,22,85,-313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,644,-574,-45,-50,98,-71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,621,-728,12,-50,-8,373,46,63,-35,-12,-48,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,25,-35,-35,31,48,33,471,-19,-607,448,22,-40,46,62,-61,52,-83,56,0,0,0,0,0,0,35,-49,47,39,-65,46,957,-584,178,-99,106,93,405,458,-176,236,-132,223,0,0,0,0,0,0,0,0,0,0,0,0,542,-180,-542,143,43,-48,466,422,318,-81,209,17,0,0,0,0,0,0,0,0,0,0,0,0,168,148,222,180,193,-1,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,190,-132,-216,94,154,-109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,543,-598,22,-49,53,219,21,30,-28,21,-38,28,0,0,0,0,0,0,0,0,0,0,0,0,320,-428,63,-23,-77,359,227,314,-49,-9,-66,291,0,0,0,0,0,0,0,0,0,0,0,0,6,-9,9,8,-12,8,44,59,61,58,81,48,0,0,0,0,0,0
3,61,-83,-80,62,108,73,608,58,-681,268,-57,-30,11,16,-16,15,-22,15,0,0,0,0,0,0,23,-31,32,30,-44,28,1068,-420,-353,-28,-186,-42,198,234,-186,180,-205,134,0,0,0,0,0,0,0,0,0,0,0,0,283,-196,-349,288,217,2,840,470,-42,-3,-103,-381,0,0,0,0,0,0,0,0,0,0,0,0,177,-40,246,232,-56,-68,14,20,20,18,27,18,0,0,0,0,0,0
4,0,0,0,0,0,0,179,57,-200,79,-61,-192,59,-80,-77,59,104,71,50,69,-65,51,-90,65,73,-100,-90,57,123,91,627,518,37,-73,-172,-79,527,-593,-78,-19,20,250,37,52,48,38,67,49,332,-391,279,-38,-328,205,631,92,523,-161,43,29,555,19,395,-156,29,-204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,36,-50,-44,25,61,47,278,50,-378,335,-59,40,331,74,-431,332,-101,-136,0,0,0,0,0,0,0,0,0,0,0,0,344,-171,241,396,66,39,951,536,195,72,-219,-275,0,0,0,0,0,0,1,-2,-2,2,2,2,1014,-192,-104,-41,-643,-297,101,133,128,88,168,107,0,0,0,0,0,0,11,-15,15,15,-21,15,217,204,283,215,264,20,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,487,-127,-473,51,20,-122,488,106,-398,-125,20,-175,0,0,0,0,0,0,109,-145,105,3,-140,120,136,160,169,124,205,99,583,13,-76,24,-371,-367,0,0,0,0,0,0,327,-370,-282,-29,311,165,949,47,-43,-670,-408,139,577,344,-106,-249,37,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,27,-36,-38,35,50,30,186,-63,-259,244,87,-1,70,76,-97,92,-106,29,0,0,0,0,0,0,420,-359,290,-145,-322,-7,345,126,437,353,157,73,620,501,72,74,-56,-143,0,0,0,0,0,0,0,0,0,0,0,0,505,-567,-159,-180,157,264,425,378,244,-248,236,72,0,0,0,0,0,0,0,0,0,0,0,0,159,-179,186,92,-209,70,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,222,-158,-254,114,185,-113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,740,-751,12,-12,67,149,9,13,-9,2,-13,12,0,0,0,0,0,0,0,0,0,0,0,0,675,-781,37,-17,-29,375,21,29,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,51,-64,71,67,-89,43,0,1,1,1,1,1,0,0,0,0,0,0
2,0,0,0,0,0,0,492,-281,-509,139,221,1,75,104,-78,21,-108,98,0,0,0,0,0,0,7,-10,9,6,-13,10,465,-283,103,103,44,156,23,32,31,27,43,30,0,0,0,0,0,0,7,-10,-10,9,14,10,848,190,-353,-36,-154,-189,447,30,266,-214,-191,-15,7,10,10,8,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,257,-315,-264,70,317,196,127,167,-151,85,-198,132,0,0,0,0,0,0,0,0,0,0,0,0,888,-853,-135,-36,24,123,148,200,123,39,163,174,0,0,0,0,0,0,0,0,0,0,0,0,872,-726,-9,-41,62,-141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,154,-153,-150,19,153,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333,-396,-26,8,31,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364,-334,6,-26,-52,-52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,101,-102,-140,132,141,27,41,54,-57,54,-75,43,0,0,0,0,0,0,74,-100,59,-27,-80,90,478,94,531,324,98,5,477,562,72,-1,69,292,0,0,0,0,0,0,0,0,0,0,0,0,436,-451,31,4,-151,133,389,305,352,-30,306,-29,0,0,0,0,0,0,0,0,0,0,0,0,116,5,139,78,3,-150,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,135,150,-173,124,-192,54,145,89,-188,142,-114,-101,0,0,0,0,0,0,67,-93,-26,-40,36,88,921,272,-365,129,368,559,741,735,60,-76,-63,131,0,0,0,0,0,0,0,0,0,0,0,0,634,-502,270,242,79,267,255,340,128,22,162,286,0,0,0,0,0,0,0,0,0,0,0,0,83,-110,110,88,-144,88,29,40,37,27,51,38,0,0,0,0,0,0
2,0,0,0,0,0,0,59,-78,-39,-41,51,65,185,235,-199,67,-250,168,0,0,0,0,0,0,0,0,0,0,0,0,354,-319,-170,-75,55,20,213,121,1,195,228,128,1,2,-2,2,-2,2,254,-293,8,-274,-18,140,573,109,567,124,-39,-52,286,-11,389,348,-13,43,42,58,50,26,69,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,549,21,-505,-4,-13,-231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,679,-604,-75,-93,66,-39,175,210,-214,136,-254,125,0,0,0,0,0,0,0,0,0,0,0,0,587,-315,-386,-180,66,-193,368,416,321,6,347,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,254,-196,-280,97,211,-66,271,136,-325,177,-154,-64,0,0,0,0,0,0,0,0,0,0,0,0,682,-138,-174,-151,-88,-477,241,237,-218,43,-229,57,0,0,0,0,0,0,3,-4,-1,-3,1,3,574,171,-439,202,87,174,405,398,117,-147,44,44,0,0,0,0,0,0,0,0,0,0,0,0,65,14,91,86,19,-59,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,411,11,-404,72,15,-390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,860,-726,127,-42,115,-23,123,165,-132,51,-177,143,0,0,0,0,0,0,0,0,0,0,0,0,263,-342,192,11,-239,263,737,780,-99,-106,-41,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,323,-103,98,-312,25,-9,128,167,-136,42,-174,127,0,0,0,0,0,0,0,0,0,0,0,0,201,3,-271,236,-4,-117,374,421,8,-21,-26,163,0,0,0,0,0,0,16,-23,11,-9,-16,22,664,50,307,-243,-112,223,341,184,49,-222,196,-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,148,49,-197,162,-66,-137,179,47,-235,185,-64,-163,0,0,0,0,0,0,200,-269,-138,-40,184,230,1504,401,-423,48,314,-77,1106,716,75,-60,-184,-320,0,0,0,0,0,0,42,-57,57,50,-77,51,552,-428,114,329,215,292,857,873,31,-24,11,202,0,0,0,0,0,0,0,0,0,0,0,0,128,-164,165,119,-210,116,95,119,128,108,159,79,0,0,0,0,0,0
4,75,-104,-90,50,124,98,90,124,-102,44,-141,117,114,80,-144,98,-99,-70,0,0,0,0,0,0,246,-341,11,-10,-15,321,439,429,-145,124,26,403,834,333,-201,-33,-111,-479,0,0,0,0,0,0,6,-9,9,8,-12,8,486,-3,613,424,-6,-74,668,567,105,60,103,-142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,20,42,40,28,-21,0,0,0,0,0,0
6,0,0,0,0,0,0,105,-141,-125,71,167,120,325,363,-179,-185,-226,153,0,0,0,0,0,0,0,0,0,0,0,0,645,-223,-98,57,-274,-264,217,209,-266,197,-249,21,0,0,0,0,0,0,0,0,0,0,0,0,715,31,3,-267,395,-213,512,476,252,-99,147,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,155,-151,-207,176,202,26,458,6,-592,442,-7,-6,73,93,-99,87,-125,66,0,0,0,0,0,0,246,-250,220,229,-184,69,1298,-121,-188,196,-181,117,927,580,-309,159,252,100,0,0,0,0,0,0,3,-4,4,3,-5,3,635,-43,-375,-282,223,-50,949,-140,-5,-230,-591,-95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,9,-8,-12,11,11,-2,271,-116,-353,271,139,-58,54,71,-58,13,-76,57,19,-26,-25,21,35,25,1103,-12,-113,242,-391,-124,256,269,103,289,63,108,0,0,0,0,0,0,95,-125,-56,117,68,99,593,37,-321,473,243,43,510,471,187,-146,109,-1,0,0,0,0,0,0,6,-8,8,8,-11,8,21,22,29,27,31,7,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,327,-17,-363,154,-55,4,78,96,-28,-93,-34,59,0,0,0,0,0,0,60,-83,8,-44,-11,78,567,301,-113,-278,49,224,294,116,-226,-80,-2,-128,0,0,0,0,0,0,0,0,0,0,0,0,293,-21,-360,235,66,-41,460,4,-73,-11,-307,-220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,48,-66,-61,45,84,60,395,376,-280,-111,-317,30,0,0,0,0,0,0,0,0,0,0,0,0,501,-643,-8,-7,9,465,586,-71,-241,32,396,533,570,-2,-69,-572,59,129,232,300,-216,15,-278,222,137,-181,162,88,-212,145,876,43,166,-300,179,178,785,214,77,-472,-36,116,142,190,149,42,198,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,303,-252,-365,211,294,-8,217,234,-255,132,-266,83,0,0,0,0,0,0,0,0,0,0,0,0,878,97,42,47,-255,-756,576,129,11,-7,102,-624,0,0,0,0,0,0,0,0,0,0,0,0,830,216,-241,187,397,-225,514,338,43,-56,-185,-202,0,0,0,0,0,0,0,0,0,0,0,0,106,-74,147,138,-103,-39,2,3,3,2,4,2,0,0,0,0,0,0
4,9,-13,-13,11,18,12,248,269,-288,143,-313,88,150,-102,-196,151,133,-83,0,0,0,0,0,0,199,-271,-107,-1,141,239,862,582,-297,301,220,316,783,112,-80,121,-371,-606,0,0,0,0,0,0,46,-62,61,52,-83,54,356,23,400,368,127,60,831,774,44,39,-52,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,71,84,79,98,35,0,0,0,0,0,0
1,0,0,0,0,0,0,67,-93,-81,50,113,87,160,208,-183,81,-237,159,0,0,0,0,0,0,0,0,0,0,0,0,395,-492,-88,-57,72,327,143,194,130,23,174,171,0,0,0,0,0,0,0,0,0,0,0,0,469,-292,53,8,-127,-319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,-26,63,59,-36,-39,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,32,-41,-45,42,56,29,68,74,-95,89,-102,24,0,0,0,0,0,0,195,-260,-159,-21,211,214,978,78,-2,351,-153,91,893,521,-140,117,-62,-404,0,0,0,0,0,0,12,-17,17,16,-23,16,361,-105,183,341,268,96,547,606,144,7,65,260,0,0,0,0,0,0,0,0,0,0,0,0,189,-224,221,111,-263,119,26,36,35,27,48,34,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,93,-104,-126,109,140,50,31,43,-39,25,-53,40,0,0,0,0,0,0,511,-14,16,-208,-308,-98,326,161,386,206,155,-32,0,0,0,0,0,0,0,0,0,0,0,0,497,-36,61,142,43,-461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,47,109,93,63,-64,0,0,0,0,0,0,0,0,0,0,0,0
7,112,-49,-155,146,69,-56,8,11,-11,10,-15,10,0,0,0,0,0,0,0,0,0,0,0,0,391,-244,478,294,-288,-82,749,-66,767,184,39,0,741,521,-293,-238,-40,-186,0,0,0,0,0,0,0,0,0,0,0,0,24,-33,-33,31,46,31,885,599,37,-4,-243,-289,0,0,0,0,0,0,0,0,0,0,0,0,144,-189,160,63,-211,151,183,226,218,123,266,147,0,0,0,0,0,0
8,0,0,0,0,0,0,277,-236,-351,247,292,0,352,126,-460,359,-158,-68,0,0,0,0,0,0,0,0,0,0,0,0,859,-119,7,179,357,-468,871,-161,47,-142,-524,-56,0,0,0,0,0,0,368,-398,140,-292,-145,150,1160,-41,499,-346,-83,67,122,167,98,-29,134,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,266,-106,-340,242,135,-55,104,118,-141,124,-159,54,0,0,0,0,0,0,0,0,0,0,0,0,440,314,-77,23,84,-52,171,218,-104,50,-151,157,0,0,0,0,0,0,0,0,0,0,0,0,344,-251,260,134,-85,12,301,407,12,-6,15,355,0,0,0,0,0,0,0,0,0,0,0,0,28,-39,36,25,-49,37,64,88,83,62,114,80,0,0,0,0,0,0
3,0,0,0,0,0,0,440,-340,-311,-162,292,-84,147,180,-185,128,-225,113,0,0,0,0,0,0,0,0,0,0,0,0,509,-177,-566,219,217,-99,580,506,116,-106,18,-56,0,0,0,0,0,0,230,-299,-107,-138,136,228,671,-174,-153,-289,-344,150,160,218,122,-28,166,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,95,-101,-132,124,140,32,156,34,-216,204,-47,-8,74,39,-103,97,-54,-14,0,0,0,0,0,0,145,-151,194,163,-201,43,870,-112,-29,795,21,-100,1212,297,147,371,-206,-415,0,0,0,0,0,0,0,0,0,0,0,0,787,-202,109,32,-526,-299,316,74,420,348,92,-5,0,0,0,0,0,0,77,-106,80,13,-110,97,216,255,255,136,296,140,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,19,-5,-26,25,6,-24,128,168,-145,63,-190,132,0,0,0,0,0,0,0,0,0,0,0,0,698,-183,-315,67,78,-536,371,478,-9,3,-13,352,0,0,0,0,0,0,0,0,0,0,0,0,120,-100,1,49,92,88,345,457,47,-20,56,375,0,0,0,0,0,0,0,0,0,0,0,0,14,-20,20,19,-27,19,15,21,21,20,29,20,0,0,0,0,0,0
