0,0,0,0,0,0,0,66,-21,-87,11,4,-25,52,45,-71,13,-30,-30,0,0,0,0,0,0,13,-28,-16,2,22,27,52,98,25,-3,20,52,74,-91,8,4,5,-45,0,0,0,0,0,0,29,-63,20,-5,-26,54,99,28,-109,36,27,26,81,39,10,-24,-64,-43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,47,26,-36,-24,-28,-55,0,0,0,0,0,0,0,0,0,0,0,0,10,-23,-13,2,19,22,104,47,-36,-11,39,60,86,-12,9,-64,34,-6,0,0,0,0,0,0,13,-30,15,-1,-21,27,116,2,15,-26,23,16,58,29,28,-32,-33,-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,12,-20,-21,17,23,8,9,14,-16,13,-16,7,0,0,0,0,0,0,0,0,0,0,0,0,116,35,-18,38,-55,-21,94,106,15,16,-26,-35,0,0,0,0,0,0,0,0,0,0,0,0,73,-93,20,36,33,38,31,65,30,1,37,49,0,0,0,0,0,0,0,0,0,0,0,0,23,-40,35,15,-39,13,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,45,-53,-73,37,50,-6,39,62,-61,27,-59,11,0,0,0,0,0,0,5,-12,-8,3,11,11,103,119,33,-1,-31,-11,89,-6,11,8,49,-118,0,0,0,0,0,0,9,-21,13,3,-18,20,78,84,-19,6,51,20,78,30,-3,11,-62,-82,0,0,0,0,0,0,0,0,0,0,0,0,10,-16,18,15,-18,3,3,6,6,5,7,5,0,0,0,0,0,0
1,0,0,0,0,0,0,44,-79,-56,5,63,34,3,7,-4,1,-6,6,0,0,0,0,0,0,0,0,0,0,0,0,94,-168,-3,-1,2,68,10,22,3,-7,4,21,0,0,0,0,0,0,0,0,0,0,0,0,95,-147,1,-7,-23,23,8,18,0,-8,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,66,7,-80,-4,-26,7,18,28,-9,-23,-10,8,0,0,0,0,0,0,1,-3,-1,-1,2,3,80,38,29,-68,16,-2,41,28,-46,-5,-5,-18,0,0,0,0,0,0,3,-6,-3,0,5,5,58,18,-89,40,-7,13,75,-44,-14,0,-70,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,36,-34,-63,41,36,-11,7,16,-13,9,-17,13,0,0,0,0,0,0,18,-39,-16,-3,22,37,60,97,20,14,16,59,86,87,-11,-1,-28,-62,0,0,0,0,0,0,0,-1,1,1,-1,1,68,-35,62,52,34,27,64,125,23,-2,23,79,0,0,0,0,0,0,0,0,0,0,0,0,15,-30,25,15,-32,22,5,12,9,6,13,11,0,0,0,0,0,0
7,13,-22,-24,19,25,6,18,15,-33,26,-17,2,0,0,0,0,0,0,0,0,0,0,0,0,19,-32,33,24,-35,9,60,-18,101,59,-15,3,101,70,8,-6,32,-98,0,0,0,0,0,0,0,0,0,0,0,0,56,-92,-57,0,50,29,53,88,54,-2,47,28,0,0,0,0,0,0,0,0,0,0,0,0,35,-13,56,25,-15,-52,0,0,0,0,0,0,0,0,0,0,0,0
3,26,-52,-40,15,48,32,60,53,-85,24,-38,-13,0,0,0,0,0,0,0,0,0,0,0,0,41,-70,37,-6,-39,18,131,-99,-17,-41,-29,-5,82,76,-80,7,-8,5,0,0,0,0,0,0,0,0,0,0,0,0,81,0,-9,-40,65,-40,124,-73,-33,-8,-78,14,9,20,5,-8,6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,16,17,-26,11,-16,-19,0,0,0,0,0,0,0,-1,-1,0,1,1,89,60,-71,38,8,7,62,99,-19,10,-29,11,0,0,0,0,0,0,0,0,0,0,0,0,23,-11,9,13,34,36,54,105,22,16,17,67,0,0,0,0,0,0,0,0,0,0,0,0,2,-4,3,3,-5,4,3,6,5,4,7,6,0,0,0,0,0,0
9,0,0,0,0,0,0,7,-14,-13,10,16,10,20,31,-35,25,-34,11,0,0,0,0,0,0,0,0,0,0,0,0,151,-37,-10,-45,-65,-31,133,153,54,-4,-4,-16,0,0,0,0,0,0,0,0,0,0,0,0,87,-97,-27,-4,-29,-27,12,25,19,11,26,21,0,0,0,0,0,0,0,0,0,0,0,0,22,16,38,26,17,-25,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,58,-56,-48,-24,11,-38,4,9,-2,-6,-2,9,0,0,0,0,0,0,0,0,0,0,0,0,113,35,-56,11,19,-77,36,53,-55,22,-48,4,0,0,0,0,0,0,0,0,0,0,0,0,75,-15,5,-23,62,-49,63,69,30,-30,-1,-37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,36,60,-32,-11,-38,12,0,0,0,0,0,0,0,0,0,0,0,0,16,-35,0,-7,0,33,80,41,-34,9,40,123,80,24,-1,-43,40,-38,0,0,0,0,0,0,0,0,0,0,0,0,107,-76,71,-23,25,16,55,62,29,-15,-8,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,25,-35,-44,31,38,3,57,-5,-77,9,2,18,3,7,-4,1,-6,6,0,0,0,0,0,0,87,-5,-28,30,2,-110,5,9,-8,8,-13,9,0,0,0,0,0,0,2,-5,-4,3,6,5,85,-20,-66,48,-23,-13,50,84,43,-13,41,24,0,0,0,0,0,0,1,-3,2,2,-3,3,7,13,13,11,15,7,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,16,9,-25,11,-9,-29,3,7,-6,5,-8,5,0,0,0,0,0,0,10,-22,-15,5,20,20,42,74,-2,-1,-7,39,45,89,-3,-4,-2,57,0,0,0,0,0,0,0,0,0,0,0,0,27,-13,48,37,-14,-2,57,97,23,22,19,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,8,6,7,-1,0,0,0,0,0,0
0,0,0,0,0,0,0,40,-43,-59,21,31,26,72,59,-105,33,-47,-27,0,0,0,0,0,0,63,-118,-43,-12,45,61,129,149,46,-15,-8,-2,143,-105,23,44,53,-14,4,9,-4,-3,-5,9,56,-106,47,-9,-51,56,201,15,-29,-66,4,13,116,95,102,-11,12,-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,-48,14,-32,-16,8,49,-1,73,25,-15,-4,73,107,7,-4,24,-7,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,1,2,1,58,100,0,3,-13,31,0,0,0,0,0,0,0,0,0,0,0,0,15,-33,16,-5,-22,29,12,26,18,7,25,24,0,0,0,0,0,0
4,0,0,0,0,0,0,21,-11,-32,14,10,-36,13,2,-23,14,-2,-27,0,0,0,0,0,0,11,-25,-17,7,24,23,106,87,-45,33,-26,-33,73,63,-13,10,-30,-87,0,0,0,0,0,0,1,-3,2,2,-3,3,39,-23,59,49,-10,5,76,140,13,3,7,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,8,7,11,8,0,0,0,0,0,0
0,0,0,0,0,0,0,70,-49,-104,32,46,-32,36,56,-58,29,-55,9,0,0,0,0,0,0,0,-1,0,0,1,0,82,41,14,7,-71,-47,112,51,24,4,53,-133,0,0,0,0,0,0,2,-3,1,0,-2,3,144,69,-82,2,76,20,82,72,6,-6,-50,-52,0,0,0,0,0,0,0,0,0,0,0,0,10,-6,18,15,-7,-11,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,36,-14,-45,3,14,-63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,-115,-8,-7,16,-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,-146,2,-7,-1,75,6,13,-6,-2,-8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,-7,-6,4,8,7,59,-4,-101,64,4,-8,6,12,-10,7,-14,11,0,0,0,0,0,0,4,-10,8,6,-11,9,120,-117,30,-14,18,19,51,92,-29,34,-22,45,0,0,0,0,0,0,0,0,0,0,0,0,68,-36,-90,20,7,-10,58,84,53,-12,35,3,0,0,0,0,0,0,0,0,0,0,0,0,21,30,37,26,32,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,24,-26,-36,13,26,-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,-120,4,-7,9,44,3,6,-5,3,-6,6,0,0,0,0,0,0,0,0,0,0,0,0,40,-86,10,-3,-13,72,28,63,-8,-1,-11,58,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,1,1,-2,2,6,12,10,8,14,10,0,0,0,0,0,0
3,8,-17,-13,9,18,15,76,12,-114,38,-9,-6,1,3,-3,2,-4,3,0,0,0,0,0,0,3,-6,5,4,-7,6,133,-84,-59,-4,-31,-8,25,47,-31,26,-34,27,0,0,0,0,0,0,0,0,0,0,0,0,35,-39,-58,41,36,0,105,94,-7,0,-17,-76,0,0,0,0,0,0,0,0,0,0,0,0,22,-8,41,33,-9,-14,2,4,3,3,5,4,0,0,0,0,0,0
4,0,0,0,0,0,0,22,11,-33,11,-10,-38,7,-16,-13,8,17,14,6,14,-11,7,-15,13,9,-20,-15,8,20,18,78,104,6,-10,-29,-16,66,-119,-13,-3,3,50,5,10,8,5,11,10,41,-78,46,-5,-55,41,79,18,87,-23,7,6,69,4,66,-22,5,-41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,5,-10,-7,4,10,9,35,10,-63,48,-10,8,41,15,-72,47,-17,-27,0,0,0,0,0,0,0,0,0,0,0,0,43,-34,40,57,11,8,119,107,32,10,-36,-55,0,0,0,0,0,0,0,0,0,0,0,0,127,-38,-17,-6,-107,-59,13,27,21,13,28,21,0,0,0,0,0,0,1,-3,3,2,-4,3,27,41,47,31,44,4,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,61,-25,-79,7,3,-24,61,21,-66,-18,3,-35,0,0,0,0,0,0,14,-29,18,0,-23,24,17,32,28,18,34,20,73,3,-13,3,-62,-73,0,0,0,0,0,0,41,-74,-47,-4,52,33,119,9,-7,-96,-68,28,72,69,-18,-36,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,3,-7,-6,5,8,6,23,-13,-43,35,15,0,9,15,-16,13,-18,6,0,0,0,0,0,0,52,-72,48,-21,-54,-1,43,25,73,50,26,15,78,100,12,11,-9,-29,0,0,0,0,0,0,0,0,0,0,0,0,63,-113,-26,-26,26,53,53,76,41,-35,39,14,0,0,0,0,0,0,0,0,0,0,0,0,20,-36,31,13,-35,14,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,28,-32,-42,16,31,-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,-150,2,-2,11,30,1,3,-2,0,-2,2,0,0,0,0,0,0,0,0,0,0,0,0,84,-156,6,-2,-5,75,3,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,-13,12,10,-15,9,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,62,-56,-85,20,37,0,9,21,-13,3,-18,20,0,0,0,0,0,0,1,-2,2,1,-2,2,58,-57,17,15,7,31,3,6,5,4,7,6,0,0,0,0,0,0,1,-2,-2,1,2,2,106,38,-59,-5,-26,-38,56,6,44,-31,-32,-3,1,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,32,-63,-44,10,53,39,16,33,-25,12,-33,26,0,0,0,0,0,0,0,0,0,0,0,0,111,-171,-23,-5,4,25,18,40,20,6,27,35,0,0,0,0,0,0,0,0,0,0,0,0,109,-145,-1,-6,10,-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,19,-31,-25,3,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,-79,-4,1,5,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,-67,1,-4,-9,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,13,-20,-23,19,24,5,5,11,-10,8,-13,9,0,0,0,0,0,0,9,-20,10,-4,-13,18,60,19,89,46,16,1,60,112,12,0,12,58,0,0,0,0,0,0,0,0,0,0,0,0,55,-90,5,1,-25,27,49,61,59,-4,51,-6,0,0,0,0,0,0,0,0,0,0,0,0,15,1,23,11,1,-30,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,17,30,-29,18,-32,11,18,18,-31,20,-19,-20,0,0,0,0,0,0,8,-19,-4,-6,6,18,115,54,-61,18,61,112,93,147,10,-11,-11,26,0,0,0,0,0,0,0,0,0,0,0,0,79,-100,45,35,13,53,32,68,21,3,27,57,0,0,0,0,0,0,0,0,0,0,0,0,10,-22,18,13,-24,18,4,8,6,4,9,8,0,0,0,0,0,0
2,0,0,0,0,0,0,7,-16,-6,-6,9,13,23,47,-33,10,-42,34,0,0,0,0,0,0,0,0,0,0,0,0,44,-64,-28,-11,9,4,27,24,0,28,38,26,0,0,0,0,0,0,32,-59,1,-39,-3,28,72,22,94,18,-6,-10,36,-2,65,50,-2,9,5,12,8,4,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,69,4,-84,-1,-2,-46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,-121,-12,-13,11,-8,22,42,-36,19,-42,25,0,0,0,0,0,0,0,0,0,0,0,0,73,-63,-64,-26,11,-39,46,83,54,1,58,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,32,-39,-47,14,35,-13,34,27,-54,25,-26,-13,0,0,0,0,0,0,0,0,0,0,0,0,85,-28,-29,-22,-15,-95,30,47,-36,6,-38,11,0,0,0,0,0,0,0,-1,0,0,0,1,72,34,-73,29,15,35,51,80,20,-21,7,9,0,0,0,0,0,0,0,0,0,0,0,0,8,3,15,12,3,-12,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,51,2,-67,10,2,-78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,-145,21,-6,19,-5,15,33,-22,7,-30,29,0,0,0,0,0,0,0,0,0,0,0,0,33,-68,32,2,-40,53,92,156,-17,-15,-7,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,40,-21,16,-45,4,-2,16,33,-23,6,-29,25,0,0,0,0,0,0,0,0,0,0,0,0,25,1,-45,34,-1,-23,47,84,1,-3,-4,33,0,0,0,0,0,0,2,-5,2,-1,-3,4,83,10,51,-35,-19,45,43,37,8,-32,33,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,19,10,-33,23,-11,-27,22,9,-39,26,-11,-33,0,0,0,0,0,0,25,-54,-23,-6,31,46,188,80,-70,7,52,-15,138,143,12,-9,-31,-64,0,0,0,0,0,0,5,-11,9,7,-13,10,69,-86,19,47,36,58,107,175,5,-3,2,40,0,0,0,0,0,0,0,0,0,0,0,0,16,-33,27,17,-35,23,12,24,21,15,26,16,0,0,0,0,0,0
4,9,-21,-15,7,21,20,11,25,-17,6,-24,23,14,16,-24,14,-17,-14,0,0,0,0,0,0,31,-68,2,-1,-2,64,55,86,-24,18,4,81,104,67,-33,-5,-19,-96,0,0,0,0,0,0,1,-2,1,1,-2,2,61,-1,102,61,-1,-15,83,113,18,9,17,-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,7,6,5,-4,0,0,0,0,0,0
6,0,0,0,0,0,0,13,-28,-21,10,28,24,41,73,-30,-26,-38,31,0,0,0,0,0,0,0,0,0,0,0,0,81,-45,-16,8,-46,-53,27,42,-44,28,-42,4,0,0,0,0,0,0,0,0,0,0,0,0,89,6,1,-38,66,-43,64,95,42,-14,24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,19,-30,-35,25,34,5,57,1,-99,63,-1,-1,9,19,-16,12,-21,13,0,0,0,0,0,0,31,-50,37,33,-31,14,162,-24,-31,28,-30,23,116,116,-52,23,42,20,0,0,0,0,0,0,0,-1,1,0,-1,1,79,-9,-62,-40,37,-10,119,-28,-1,-33,-98,-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,1,-2,-2,2,2,0,34,-23,-59,39,23,-12,7,14,-10,2,-13,11,2,-5,-4,3,6,5,138,-2,-19,35,-65,-25,32,54,17,41,11,22,0,0,0,0,0,0,12,-25,-9,17,11,20,74,7,-54,68,40,9,64,94,31,-21,18,0,0,0,0,0,0,0,1,-2,1,1,-2,2,3,4,5,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,41,-3,-61,22,-9,1,10,19,-5,-13,-6,12,0,0,0,0,0,0,7,-17,1,-6,-2,16,71,60,-19,-40,8,45,37,23,-38,-11,0,-26,0,0,0,0,0,0,0,0,0,0,0,0,37,-4,-60,34,11,-8,57,1,-12,-2,-51,-44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6,-13,-10,6,14,12,49,75,-47,-16,-53,6,0,0,0,0,0,0,0,0,0,0,0,0,63,-129,-1,-1,2,93,73,-14,-40,5,66,107,71,0,-11,-82,10,26,29,60,-36,2,-46,44,17,-36,27,13,-35,29,110,9,28,-43,30,36,98,43,13,-67,-6,23,18,38,25,6,33,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,38,-50,-61,30,49,-2,27,47,-42,19,-44,17,0,0,0,0,0,0,0,0,0,0,0,0,110,19,7,7,-43,-151,72,26,2,-1,17,-125,0,0,0,0,0,0,0,0,0,0,0,0,104,43,-40,27,66,-45,64,68,7,-8,-31,-40,0,0,0,0,0,0,0,0,0,0,0,0,13,-15,24,20,-17,-8,0,1,0,0,1,0,0,0,0,0,0,0
4,1,-3,-2,2,3,2,31,54,-48,20,-52,18,19,-20,-33,22,22,-17,0,0,0,0,0,0,25,-54,-18,0,24,48,108,116,-50,43,37,63,98,22,-13,17,-62,-121,0,0,0,0,0,0,6,-12,10,7,-14,11,45,5,67,53,21,12,104,155,7,6,-9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,14,11,16,7,0,0,0,0,0,0
1,0,0,0,0,0,0,8,-19,-14,7,19,17,20,42,-30,12,-39,32,0,0,0,0,0,0,0,0,0,0,0,0,49,-98,-15,-8,12,65,18,39,22,3,29,34,0,0,0,0,0,0,0,0,0,0,0,0,59,-58,9,1,-21,-64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-5,10,8,-6,-8,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,4,-8,-7,6,9,6,9,15,-16,13,-17,5,0,0,0,0,0,0,24,-52,-27,-3,35,43,122,16,0,50,-26,18,112,104,-23,17,-10,-81,0,0,0,0,0,0,1,-3,3,2,-4,3,45,-21,30,49,45,19,68,121,24,1,11,52,0,0,0,0,0,0,0,0,0,0,0,0,24,-45,37,16,-44,24,3,7,6,4,8,7,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,12,-21,-21,16,23,10,4,9,-6,4,-9,8,0,0,0,0,0,0,64,-3,3,-30,-51,-20,41,32,64,29,26,-6,0,0,0,0,0,0,0,0,0,0,0,0,62,-7,10,20,7,-92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,18,13,10,-13,0,0,0,0,0,0,0,0,0,0,0,0
7,14,-10,-26,21,11,-11,1,2,-2,1,-3,2,0,0,0,0,0,0,0,0,0,0,0,0,49,-49,80,42,-48,-16,94,-13,128,26,6,0,93,104,-49,-34,-7,-37,0,0,0,0,0,0,0,0,0,0,0,0,3,-7,-6,4,8,6,111,120,6,-1,-41,-58,0,0,0,0,0,0,0,0,0,0,0,0,18,-38,27,9,-35,30,23,45,36,18,44,29,0,0,0,0,0,0
8,0,0,0,0,0,0,35,-47,-58,35,49,0,44,25,-77,51,-26,-14,0,0,0,0,0,0,0,0,0,0,0,0,107,-24,1,26,60,-94,109,-32,8,-20,-87,-11,0,0,0,0,0,0,46,-80,23,-42,-24,30,145,-8,83,-49,-14,13,15,33,16,-4,22,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,33,-21,-57,35,23,-11,13,24,-23,18,-27,11,0,0,0,0,0,0,0,0,0,0,0,0,55,63,-13,3,14,-10,21,44,-17,7,-25,31,0,0,0,0,0,0,0,0,0,0,0,0,43,-50,43,19,-14,2,38,81,2,-1,2,71,0,0,0,0,0,0,0,0,0,0,0,0,4,-8,6,4,-8,7,8,18,14,9,19,16,0,0,0,0,0,0
3,0,0,0,0,0,0,55,-68,-52,-23,49,-17,18,36,-31,18,-37,23,0,0,0,0,0,0,0,0,0,0,0,0,64,-35,-94,31,36,-20,72,101,19,-15,3,-11,0,0,0,0,0,0,29,-60,-18,-20,23,46,84,-35,-26,-41,-57,30,20,44,20,-4,28,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,12,-20,-22,18,23,6,19,7,-36,29,-8,-2,9,8,-17,14,-9,-3,0,0,0,0,0,0,18,-30,32,23,-33,9,109,-22,-5,114,3,-20,152,59,25,53,-34,-83,0,0,0,0,0,0,0,0,0,0,0,0,98,-40,18,5,-88,-60,39,15,70,50,15,-1,0,0,0,0,0,0,10,-21,13,2,-18,19,27,51,42,19,49,28,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,2,-1,-4,4,1,-5,16,34,-24,9,-32,26,0,0,0,0,0,0,0,0,0,0,0,0,87,-37,-52,10,13,-107,46,96,-2,0,-2,70,0,0,0,0,0,0,0,0,0,0,0,0,15,-20,0,7,15,18,43,91,8,-3,9,75,0,0,0,0,0,0,0,0,0,0,0,0,2,-4,3,3,-5,4,2,4,3,3,5,4,0,0,0,0,0,0
